id,uw,category,group,notes,tens,id_pref,id_suff,gauge,group_id
J7903,0.00159126,Mandolin Family Strings,Mandobass,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[124.3, 110.6, 87.9, 69.8, 55.5, 49.3, 39.1, 31.1]",J,,.7903,J
J7904,0.00302935,Mandolin Family Strings,Mandobass,"['C2', 'B1', 'A1', 'G1', 'F1', 'E1', 'D1', 'C1']","[236.6, 210.6, 167.3, 132.8, 105.6, 93.9, 74.5, 59.2]",J,,.7904,J
J6901B,1.794e-05,Banjo & Loop End String Tensions,Ball End - Plain Steel,"['G4', 'F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3']","[20.0, 15.9, 14.2, 11.3, 8.9, 8.0, 6.3, 5.0]",J,B,.6901,JB
J6902B,2.68e-05,Banjo & Loop End String Tensions,Ball End - Plain Steel,"['G4', 'F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3']","[29.9, 23.8, 21.2, 16.8, 13.3, 11.9, 9.4, 7.5]",J,B,.6902,JB
J6903B,3.744e-05,Banjo & Loop End String Tensions,Ball End - Plain Steel,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[16.6, 13.2, 10.5, 8.3, 7.4, 5.9, 4.7, 4.2]",J,B,.6903,JB
J6904B,7.83e-05,Banjo & Loop End String Tensions,Ball End - Plain Steel,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[None, 27.6, 21.9, 17.4, 15.5, 12.3, 9.7, 8.7]",J,B,.6904,JB
J6905B,1.794e-05,Banjo & Loop End String Tensions,Ball End - Plain Steel,"['C5', 'B4', 'A4', 'G4', 'F4', 'E4', 'D4', 'C4']","[19.6, 17.5, 13.9, 11.0, 8.7, 7.8, 6.2, 4.9]",J,B,.6905,JB
LE008,1.418e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3', 'A3']","[20.0, 15.8, 12.6, 11.2, 8.9, 7.1, 6.3, 5.0]",LE,,.008,LE
LE009,1.794e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3', 'A3']","[None, 20.0, 15.9, 14.2, 11.3, 8.9, 8.0, 6.3]",LE,,.009,LE
LE010,2.215e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3', 'A3']","[None, 24.7, 19.6, 17.5, 13.9, 11.0, 9.8, 7.8]",LE,,.010,LE
LE011,2.68e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3', 'A3']","[None, 29.9, 23.8, 21.2, 16.8, 13.3, 11.9, 9.4]",LE,,.011,LE
LE012,3.19e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['A4', 'G4', 'F4', 'E4', 'D4', 'C4', 'B3', 'A3']","[None, 35.6, 28.3, 25.2, 20.0, 15.9, 14.1, 11.2]",LE,,.012,LE
LE013,3.744e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[33.2, 29.6, 23.5, 18.6, 16.6, 13.2, 10.5, 8.3]",LE,,.013,LE
LE014,4.342e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[38.5, 34.3, 27.2, 21.6, 19.2, 15.3, 12.1, 9.6]",LE,,.014,LE
LE015,4.984e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[44.2, 39.4, 31.3, 24.8, 22.1, 17.5, 13.9, 11.0]",LE,,.015,LE
LE016,5.671e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[50.3, 44.8, 35.6, 28.2, 25.1, 20.0, 15.8, 12.6]",LE,,.016,LE
LE017,6.402e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[56.8, 50.6, 40.1, 31.9, 28.4, 22.5, 17.9, 14.2]",LE,,.017,LE
LE018,7.177e-05,Banjo & Loop End String Tensions,Loop End - Plain Steel,"['F4', 'E4', 'D4', 'C4', 'B3', 'A3', 'G3', 'F3']","[63.6, 56.7, 45.0, 35.7, 31.8, 25.3, 20.0, 15.9]",LE,,.018,LE
LE018W,6.003e-05,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['C4', 'B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3']","[None, 26.6, 21.1, 16.8, 13.3, 11.9, 9.4, 7.5]",LE,W,.018,LEW
LE020W,7.282e-05,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['C4', 'B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3']","[None, None, 25.6, 20.3, 16.1, 14.4, 11.4, 9.1]",LE,W,.020,LEW
LE022W,8.879e-05,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['C4', 'B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3']","[None, 39.3, 31.2, 24.8, 19.7, 17.5, 13.9, 11.0]",LE,W,.022,LEW
LE023W,9.739e-05,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['C4', 'B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3']","[None, 43.2, 34.3, 27.2, 21.6, 19.2, 15.3, 12.1]",LE,W,.023,LEW
LE024W,0.00010857,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['C4', 'B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3']","[None, None, 38.2, 30.3, 24.1, 21.4, 17.0, 13.5]",LE,W,.024,LEW
LE026W,0.00012316,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[34.4, 27.3, 24.3, 19.3, 15.3, 13.7, 10.8, 8.6]",LE,W,.026,LEW
LE028W,0.00014311,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[40.0, 31.7, 28.3, 22.4, 17.8, 15.9, 12.6, 10.0]",LE,W,.028,LEW
LE030W,0.00016792,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[46.9, 37.2, 33.2, 26.3, 20.9, 18.6, 14.8, 11.7]",LE,W,.030,LEW
LE032W,0.00018902,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[52.8, 41.9, 37.3, 29.6, 23.5, 21.0, 16.6, 13.2]",LE,W,.032,LEW
LE034W,0.00021145,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[None, 46.9, 41.7, 33.1, 26.3, 23.4, 18.6, 14.8]",LE,W,.034,LEW
LE036W,0.0002352,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[None, 52.1, 46.4, 36.8, 29.3, 26.1, 20.7, 16.4]",LE,W,.036,LEW
LE038W,0.00026026,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[None, None, 51.4, 40.8, 32.4, 28.9, 22.9, 18.2]",LE,W,.038,LEW
LE040W,0.00028933,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[None, 64.1, 57.1, 45.3, 36.0, 32.1, 25.5, 20.2]",LE,W,.040,LEW
LE042W,0.00031703,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['G3', 'F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2']","[None, 70.3, 62.6, 49.7, 39.4, 35.2, 27.9, 22.1]",LE,W,.042,LEW
LE044W,0.00034606,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[54.2, 43.0, 38.4, 30.4, 24.2, 19.2, 17.1, 13.6]",LE,W,.044,LEW
LE046W,0.0003764,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[59.0, 46.8, 41.7, 33.1, 26.3, 20.9, 18.6, 14.7]",LE,W,.046,LEW
LE048W,0.00040806,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[63.9, 50.8, 45.2, 35.9, 28.5, 22.6, 20.1, 16.0]",LE,W,.048,LEW
LE049W,0.00042438,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[66.5, 52.8, 47.1, 37.3, 29.6, 23.5, 20.9, 16.6]",LE,W,.049,LEW
LE052W,0.00047533,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, 59.1, 52.7, 41.8, 33.2, 26.3, 23.5, 18.6]",LE,W,.052,LEW
LE054W,0.00053073,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[83.1, 66.0, 58.8, 46.7, 37.1, 29.4, 26.2, 20.8]",LE,W,.054,LEW
LE056W,0.00056832,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, 70.7, 63.0, 50.0, 39.7, 31.5, 28.1, 22.3]",LE,W,.056,LEW
LE059W,0.00063211,Banjo & Loop End String Tensions,Loop End - Nickelplated Steel Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[99.0, 78.6, 70.1, 55.6, 44.1, 35.0, 31.2, 24.8]",LE,W,.059,LEW
LE018PB,6.835e-05,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[None, None, 19.1, 15.1, 13.5, 10.7, 8.5, 7.6]",LE,PB,.018,LEPB
LE020PB,7.894e-05,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[None, 27.8, 22.0, 17.5, 15.6, 12.4, 9.8, 8.8]",LE,PB,.020,LEPB
LE022PB,9.571e-05,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[None, 33.7, 26.7, 21.2, 18.9, 15.0, 11.9, 10.6]",LE,PB,.022,LEPB
LE023PB,0.00010471,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[None, 36.8, 29.2, 23.2, 20.7, 16.4, 13.0, 11.6]",LE,PB,.023,LEPB
LE024PB,0.00011352,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['B3', 'A3', 'G3', 'F3', 'E3', 'D3', 'C3', 'B2']","[None, 39.9, 31.7, 25.2, 22.4, 17.8, 14.1, 12.6]",LE,PB,.024,LEPB
LE026PB,0.00013285,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[29.4, 26.2, 20.8, 16.5, 14.7, 11.7, 9.3, 7.4]",LE,PB,.026,LEPB
LE028PB,0.00015514,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[34.4, 30.6, 24.3, 19.3, 17.2, 13.6, 10.8, 8.6]",LE,PB,.028,LEPB
LE030PB,0.00018215,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[40.4, 36.0, 28.5, 22.7, 20.2, 16.0, 12.7, 10.1]",LE,PB,.030,LEPB
LE032PB,0.00020573,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[45.6, 40.6, 32.2, 25.6, 22.8, 18.1, 14.4, 11.4]",LE,PB,.032,LEPB
LE034PB,0.00023532,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[None, 46.5, 36.9, 29.3, 26.1, 20.7, 16.4, 13.0]",LE,PB,.034,LEPB
LE036PB,0.0002635,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[58.4, 52.0, 41.3, 32.8, 29.2, 23.2, 18.4, 14.6]",LE,PB,.036,LEPB
LE038PB,0.0002911,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[None, None, 45.6, 36.2, 32.3, 25.6, 20.3, 16.1]",LE,PB,.038,LEPB
LE040PB,0.00032463,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[None, 64.1, 50.9, 40.4, 36.0, 28.6, 22.7, 18.0]",LE,PB,.040,LEPB
LE042PB,0.00036248,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['F3', 'E3', 'D3', 'C3', 'B2', 'A2', 'G2', 'F2']","[None, None, 56.8, 45.1, 40.2, 31.9, 25.3, 20.1]",LE,PB,.042,LEPB
LE045PB,0.00041278,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[64.7, 51.3, 45.8, 36.3, 28.8, 22.9, 20.4, 16.2]",LE,PB,.045,LEPB
LE047PB,0.00044815,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, 55.7, 49.7, 39.4, 31.3, 24.8, 22.1, 17.6]",LE,PB,.047,LEPB
LE049PB,0.00048575,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, 60.4, 53.9, 42.7, 33.9, 26.9, 24.0, 19.0]",LE,PB,.049,LEPB
LE052PB,0.00054457,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[85.3, 67.7, 60.4, 47.9, 38.0, 30.2, 26.9, 21.3]",LE,PB,.052,LEPB
LE053PB,0.00056386,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, 70.1, 62.5, 49.6, 39.4, 31.2, 27.8, 22.1]",LE,PB,.053,LEPB
LE056PB,0.00062711,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[None, 78.0, 69.5, 55.2, 43.8, 34.7, 31.0, 24.6]",LE,PB,.056,LEPB
LE059PB,0.00069554,Banjo & Loop End String Tensions,Loop End - Phosphor Bronze Round Wound,"['D3', 'C3', 'B2', 'A2', 'G2', 'F2', 'E2', 'D2']","[109.0, 86.5, 77.1, 61.2, 48.6, 38.5, 34.3, 27.2]",LE,PB,.059,LEPB
